cpg	gene	intersection_area	slope_male	slope_female
cg12246510	ODZ4	0.7825243785921667	0.0018777374805140625	0.0018031901902509704
cg15379354	LGI2	0.7825812737942259	0.00153764628270198	0.0014475688160929723
cg09728487	na	0.7826511029118509	-0.001185713688026039	-0.0009854340511688126
cg15704699	NLK	0.782663588174905	-0.0018512074104893445	-0.002035857984647321
cg08304190	MIR663	0.7827946038138309	0.00204003791764719	0.0018431872001150435
cg13711966	na	0.7828038327090635	-0.0008421313123758414	-0.0010058969926176476
cg11931463	na	0.782931343800638	-0.000910458240780358	-0.0011927092949670097
cg07792478	MIR124-2	0.7829527138717389	0.002083508454014237	0.0020370164382176384
cg23960707	SFRS1	0.7829565557557264	-0.0010781311513786852	-0.0009370083338421149
cg15922174	CRB2	0.7829578920031919	0.0015552869037252027	0.0015797155445533837
cg05733135	BDNF	0.7830515369500453	0.0022529104360839345	0.002223933833185912
cg08160085	na	0.7830517243754138	-0.001507110890957822	-0.0010064248590242048
cg02930239	PRR23C	0.7830834683321143	0.001171979261701436	0.0012935145594041107
cg25739875	TFAP2A	0.783085949632415	0.0016938944379933118	0.0015644438846795258
cg25129541	na	0.7831649052437626	-0.001036676525149734	-0.0008362584941684277
cg22222281	CD9	0.7833746719109329	-0.0010332891325865593	-0.0006280014118415243
cg06677021	SERINC5	0.7834326432150336	0.002501743277874949	0.0015798047493690757
cg09332484	LDHC	0.7834533550177493	0.001490876557287765	0.0009574620604683106
cg03817667	VSTM2A	0.7834750590220121	0.002750019135361531	0.0026490802564824636
cg24869272	TSPAN4	0.7835257054619518	0.0012822667109010485	0.0012495333733794085
cg12873476	na	0.7835596897892686	-0.0016617157294085288	-0.0016158902699851543
cg21475150	RPL31	0.7835764983690792	0.0012180423093220765	0.0010591089028273298
cg14573411	CRB2	0.7836012115908981	0.0011582304657373717	0.0012530410224809727
cg19433091	TMEM62	0.78364678931629	-0.0013774983021460124	-0.0014782488904312488
cg18964582	EDARADD	0.7840604905667923	-0.001715261071344703	-0.0014440651551022368
cg00698771	na	0.7840874601116411	0.0031231330991524178	0.003233139360196788
cg06699564	na	0.7841901490339083	0.0025940174077617633	0.002185776890209885
cg25610515	LUZP1	0.7843805618185629	0.001424627511714191	0.0011001957855221636
cg19373099	na	0.7846317399986078	-0.001094357964342912	-0.0005172949730664447
cg14030904	ZC3H12D	0.784727226687749	-0.0008473777788155168	-0.0010933402994517459
cg03199745	FLJ12825	0.7849752646455299	0.001445342121907251	0.0012266942741197742
cg14338425	MAL2	0.7850555925120216	0.0026771868836232247	0.002609159053730422
cg17720286	ADAMTSL5	0.7851912981153144	-0.0010371624531052162	-0.0006129005386104748
cg09858188	na	0.7852120706739063	0.0022720802570555094	0.002094416301942865
cg03534662	LIMD1	0.7852122433979325	-0.0012610105912854378	-0.0013268087943869116
cg05531482	na	0.7852814843694426	-0.001521404570761235	-0.0019226511769231272
cg01373819	na	0.7855542633429556	-0.0013216725318662764	-0.0011215955109213876
cg12483476	GRM6	0.7855674205776724	0.002436712665966877	0.0022557752669660116
cg00290758	GRK5	0.785589727385873	-0.0011965524556999815	-0.0007824403405324411
cg12300731	na	0.7857662087700739	0.00035744575254557053	0.0014029508373240226
cg00014561	NUP93	0.785818595405646	-0.0017068340750531765	-0.0012058961532272216
cg12446246	PLXNA2	0.7858384218424603	-0.0009529806428832688	-0.0010951659016553111
cg09824603	na	0.786202395265462	-0.0008749113435312895	-0.0005470203948429721
cg25707805	na	0.7862821201290651	0.0019858046454566407	0.0010348575507657738
cg02745847	IGF2BP1	0.78635888500535	0.0023205875787158984	0.002081133496140759
cg25316339	ANKRD34B	0.7864990059262886	0.0012884032545010713	0.0016064389248881818
cg19928597	na	0.7865309841723596	0.0015410782483976828	0.0008226022233927001
cg11009100	KIAA1217	0.7865655153925202	-0.0010296939075958543	-0.0006087678308801078
cg20660989	na	0.7865734499233478	0.001454912700886033	0.00144605153206639
cg01290153	ZNF628	0.7867002628337029	-0.001080356132364436	-0.0010208968405300105
cg00982136	CLK1	0.7867474855206127	-0.000962956671018452	-0.0015507140675957462
cg14341254	na	0.7868923083885936	-0.0012905217467942493	-0.0009390037534375449
cg19962075	MAPK4	0.7871285010580532	0.0021131649875833604	0.0012882849266523267
cg22590775	CCDC155	0.7871669699488224	0.0014431550455065677	0.001219319517807045
cg02607237	na	0.7871853408894718	-0.0014106171000391845	-0.000988015973220645
cg16323609	PRKAR2A	0.7873022709518898	-0.0010456905351543993	-0.0010940761569031363
cg16232126	SLC5A7	0.7876135923266825	0.002211804008927834	0.0021163425259250355
cg20518446	AHNAK	0.7877972810140697	-0.001606468497799898	-0.0014614546533850436
cg15671317	na	0.7878251523364475	0.0012916914334198215	0.002075662798012576
cg23387863	SGK269	0.7879547154328745	-0.001018849055901672	-0.0010438985701123802
cg03160935	na	0.7881851152432697	-0.0010261205312322441	-0.0008158137463369923
cg22930275	TARSL2	0.7883064398188211	-0.0017379293026375195	-0.0016626306543825488
cg19965221	TJP1	0.7884364903356695	0.0025084437044626336	0.002482723465725602
cg21862529	EDN2	0.7890757404522666	-0.0009221676625604923	-0.0009699941118704882
cg12516875	na	0.789118887313561	-0.0012745412563029315	-0.0008026338511817871
cg05691543	na	0.789230676182207	-0.0016213207522494531	-0.0011610744774978013
cg20971158	CD44	0.7893288318484224	-0.001089093284482336	-0.001466505136150989
cg00489401	FLT4	0.7895851475170552	0.0021748009680121324	0.0018550493850367608
cg00891995	SPRR2C	0.7897203266585779	-0.0021044236348048456	-0.0012344184040486755
cg10874644	na	0.7899622333114777	-0.0026625592302117764	-0.0023207428585706436
cg00541638	USP7	0.7900992675553895	-0.0007149364036406632	-0.0012439554644853492
cg07850527	na	0.7901492967948671	0.0032038209318589607	0.0029908337374024273
cg10294253	na	0.7903502988161448	-0.0010835498346124643	-0.00047639662167182624
cg02722637	KCNA6	0.7903732178880849	-0.000822729154606577	-0.0007562972753055254
cg03193472	na	0.7904235153998107	-0.0012477521510439729	-0.0011168499259117742
cg09635866	na	0.7905449886186995	-0.001114708503248177	-0.000690658685907982
cg06617961	MIR1826	0.790569299687357	0.0014989388873301414	0.0015261953789950675
cg17816357	na	0.7906874704538522	-0.0014087072665684979	-0.0016093994660956572
cg23097139	SNUPN	0.7909455805977421	-0.0010146113768221517	-0.0007747918217843728
cg24350475	KIAA1462	0.7910621935724442	-0.001991547756895909	-0.0017559311910085036
cg11425788	FGGY	0.7910861592618182	-0.0024499860899971997	-0.0020145806697851403
cg13266435	ANKRD30B	0.7911769868514152	0.0013521807553649983	0.0010289146499349259
cg13399203	na	0.7912277756779174	-0.001566347165000838	-0.0018376577782663664
cg07603330	na	0.7914623975284406	0.0017662900524986187	0.001796405712091694
cg12519676	na	0.7916133737789166	0.0012317719133932265	0.0010213498381078073
cg12161971	USP35	0.7918157144151072	0.0027953028194124445	0.0025540495937217958
cg25570913	na	0.7919298678011762	0.0011673951155905193	0.0009949743415338334
cg02188818	TBC1D9	0.792344175965936	-0.0012493677600126391	-0.0015553793305670266
cg24879939	PRDM16	0.7926060170295761	-0.0007954948917091375	-0.0012388797258055296
cg07716408	na	0.7926159800121279	0.0011928086233232633	0.0009376028814849835
cg00159523	TCF7L2	0.7929108369160061	0.00216433228955449	0.002872810620651205
cg10556064	SMPD3	0.7932561011877942	0.001171607817695529	0.0011678599999699042
cg14599440	MPPE1	0.793300375636486	-0.0014510741176670496	-0.0012428899867389656
cg15628917	C1orf87	0.7933164933406848	0.0014025734373820688	0.0012804925368150534
cg01268571	na	0.7935581741042919	0.0019904836483107665	0.0012119575609177858
cg08832695	LOC404266	0.793594420306069	-0.001025508260189935	-0.0008616798646000979
cg08183141	MYH14	0.7938806680457928	0.0025599786865879914	0.0021604270789594452
cg24870966	C17orf55	0.7943654516197163	-0.001351527075124729	-0.0010472631763592838
cg21895526	CHST9	0.7943797296651942	0.002202838249704746	0.002078495724290682
cg02005231	DNAH3	0.7949169275955061	-0.001126111284394156	-0.0010668853199321232
cg13761321	C9orf3	0.7949294233343375	-0.0012765510390669297	-0.0010888622292301855
cg11807280	na	0.7950373099810817	-0.004253116483075924	-0.003968195592824864
cg15908709	LOC404266	0.7950501767538702	-0.0013340121771005982	-0.0010402833950884406
cg24139093	na	0.7950909068456331	0.002325254610810007	0.0022202650171286044
cg00503302	na	0.7953726421907248	0.0018096348299243004	0.0017939414806365192
cg22911867	DCPS	0.795412652818636	-0.0012512019054344505	-0.0008442810164700387
cg12986700	NPFFR2	0.7956137784976475	-0.001152038513637191	-0.0008995729415451416
cg20699586	na	0.7960031253493982	0.003880624867105253	0.003957934823417572
cg25508830	na	0.7961131574741969	-0.001114651801531832	-0.001189872835242509
cg03531388	na	0.7962710671877	0.0013974911257651965	0.0017734792413534933
cg05974498	ZNF841	0.7963200047709559	-0.0011792239320299112	-0.0009555446876731307
cg22326328	na	0.7963662212417159	-0.0014759387130024487	-0.0011157170756711508
cg19135761	WDR8	0.796413501589008	0.0010610282110501044	0.0010308401011098365
cg07363137	na	0.796532508317567	0.0021973157098966476	0.0021830544281733768
cg07525313	FRK	0.7971330856213548	-0.001251199669707941	-0.0003920333567544914
cg24762932	na	0.7973157536227418	0.001653200609001838	0.001477674833013505
cg26374206	ZNF709	0.7974643321419911	0.0019937899581149933	0.0019086793186834346
cg15547825	na	0.7976324574895435	-0.0012822971078338707	-0.00093781573357113
cg10665321	SLC25A42	0.7978997088057116	0.003594295224403083	0.0032440227041719487
cg17484671	na	0.7979210133364292	0.0018053373971436445	0.0019298538621255234
cg05618934	na	0.798306326468037	0.0019884743315396495	0.0021613820063050744
cg05972185	ZFHX3	0.7983709663346987	-0.0017366320141497394	-0.0014008865465627912
cg22512670	RPS6KA1	0.7987282014841472	-0.0018900750555504154	-0.0017027451534226826
cg07871633	na	0.7994697376673277	-0.0016424363765703994	-0.0013262381401082943
cg12069267	na	0.7999318698199132	0.0018091103461713508	0.00211851752652262
cg10264274	na	0.8013027017112615	-0.001466544556990795	-0.0009221635843303218
